customer_id,customer_name,gender,age_group,city,state,customer_segment,signup_date
C00318,Omkaar Chada,Male,35-44,Coimbatore,Tamil Nadu,Regular,2026-03-24
C00319,Yatan Khanna,Female,55+,Kochi,Kerala,Regular,2026-01-15
C00320,Pranav Deshpande,Male,55+,Pune,Maharashtra,New,2023-08-19
C00321,Krish Mand,Male,35-44,Kochi,Kerala,Regular,2024-02-28
C00322,Jagrati Chowdhury,Female,55+,Bhubaneswar,Odisha,Regular,2023-09-08
C00323,Yug Prashad,Male,45-54,Coimbatore,Tamil Nadu,High Value,2025-02-26
C00324,Harshil Khanna,Male,25-34,Coimbatore,Tamil Nadu,Regular,2026-03-30
C00325,Faraj Shenoy,Male,35-44,Hyderabad,Telangana,Regular,2025-11-03
C00326,Ekbal Thakur,Male,45-54,Trichy,Tamil Nadu,Loyal,2025-03-26
C00327,Arunima Radhakrishnan,Male,45-54,Mysuru,Karnataka,Regular,2025-05-31
C00328,Nandini Handa,Female,18-24,Mumbai,Maharashtra,Regular,2023-08-17
C00329,Rohan Gill,Female,18-24,Coimbatore,Tamil Nadu,Regular,2024-01-26
C00330,Yahvi Master,Female,55+,Madurai,Tamil Nadu,Regular,2025-08-05
C00331,Ubika Lata,Female,35-44,Kolkata,West Bengal,New,2023-10-20
C00332,Neha Raghavan,Female,25-34,Chennai,Tamil Nadu,Loyal,2025-06-26
C00333,Hema Sinha,Female,35-44,Visakhapatnam,Andhra Pradesh,New,2025-03-13
C00334,Oliver Tandon,Male,45-54,Trichy,Tamil Nadu,Regular,2024-11-07
C00335,Janya Raj,Male,45-54,Bhopal,Madhya Pradesh,Loyal,2026-05-20
C00336,Harshil Choudhary,Male,35-44,Jaipur,Rajasthan,Loyal,2025-08-28
C00337,Maanav Pant,Male,55+,Madurai,Tamil Nadu,Regular,2025-07-13
C00338,Aachal Parmer,Female,25-34,Ahmedabad,Gujarat,Regular,2026-05-08
C00339,Om Kaul,Female,25-34,Bengaluru,Karnataka,New,2025-01-29
C00340,Jason Chopra,Male,25-34,Bengaluru,Karnataka,High Value,2026-03-22
C00341,Omaja Setty,Female,55+,Indore,Madhya Pradesh,Loyal,2024-07-08
C00342,Kashvi Wali,Female,35-44,Lucknow,Uttar Pradesh,New,2025-02-24
C00343,Libni Parmer,Female,45-54,Madurai,Tamil Nadu,Regular,2024-08-12
C00344,Hema Choudhury,Male,35-44,Pune,Maharashtra,Regular,2024-07-15
C00345,Dominic Pathak,Female,45-54,Delhi,Delhi,New,2023-09-22
C00346,Nandini Bobal,Female,18-24,Ahmedabad,Gujarat,Regular,2025-04-19
C00347,Samesh Ahuja,Female,45-54,Madurai,Tamil Nadu,Regular,2026-02-05
C00348,Mahika Ramanathan,Female,55+,Coimbatore,Tamil Nadu,Regular,2025-02-17
C00349,Charita Banik,Female,55+,Jaipur,Rajasthan,New,2024-07-03
C00350,Ojas Nazareth,Female,18-24,Coimbatore,Tamil Nadu,Loyal,2024-06-13
C00351,Udarsh Buch,Male,55+,Jaipur,Rajasthan,Regular,2026-04-02
C00352,Vincent Kurian,Male,45-54,Coimbatore,Tamil Nadu,High Value,2026-01-18
C00353,Nicholas Bhandari,Male,35-44,Bhopal,Madhya Pradesh,Regular,2025-10-16
C00354,Aditya Kapur,Female,45-54,Delhi,Delhi,Loyal,2024-05-13
C00355,Panini Shan,Male,35-44,Visakhapatnam,Andhra Pradesh,New,2023-09-08
C00356,Bhavini Cheema,Female,35-44,Trichy,Tamil Nadu,Regular,2026-01-01
C00357,Rohan Muni,Male,35-44,Visakhapatnam,Andhra Pradesh,New,2024-08-26
C00358,Dipta Dash,Female,35-44,Bengaluru,Karnataka,High Value,2024-05-19
C00359,Yashodhara Sandal,Male,55+,Kolkata,West Bengal,Loyal,2025-09-21
C00360,Gautam Cheema,Female,55+,Madurai,Tamil Nadu,Regular,2024-02-10
C00361,Yashawini Sen,Male,55+,Jaipur,Rajasthan,New,2024-06-28
C00362,Garima Dugar,Female,18-24,Kochi,Kerala,Regular,2024-10-17
C00363,Nandini Chand,Male,35-44,Mysuru,Karnataka,Loyal,2024-08-28
C00364,Frado Purohit,Male,25-34,Indore,Madhya Pradesh,High Value,2026-04-07
C00365,Pahal Narain,Male,35-44,Bengaluru,Karnataka,Loyal,2024-09-26
C00366,Jai Ravel,Male,35-44,Trichy,Tamil Nadu,Loyal,2025-12-07
C00367,Balvan Srivastava,Male,55+,Visakhapatnam,Andhra Pradesh,Regular,2026-05-07
C00368,Mitali Pillay,Male,55+,Mysuru,Karnataka,Loyal,2025-07-23
C00369,Anay Ray,Female,18-24,Mysuru,Karnataka,Regular,2025-12-25
C00370,Amrita Bhatia,Female,55+,Mumbai,Maharashtra,Regular,2024-11-28
C00371,Ekaraj Mallick,Male,55+,Lucknow,Uttar Pradesh,Regular,2025-02-03
C00372,Ria Wadhwa,Male,35-44,Indore,Madhya Pradesh,Regular,2025-03-29
C00373,Ojasvi Vig,Female,45-54,Bhubaneswar,Odisha,Loyal,2025-03-13
C00374,Alka Batra,Female,25-34,Kolkata,West Bengal,Loyal,2025-09-10
C00375,David Bali,Male,35-44,Visakhapatnam,Andhra Pradesh,New,2023-09-29
C00376,Nitara Boase,Female,55+,Indore,Madhya Pradesh,Loyal,2024-10-30
C00377,Xavier Kuruvilla,Male,35-44,Bhopal,Madhya Pradesh,New,2024-03-12
C00378,Dakshesh Wali,Female,45-54,Mysuru,Karnataka,Loyal,2025-02-12
C00379,Anita Sekhon,Female,18-24,Bengaluru,Karnataka,Loyal,2025-12-28
C00380,Rajata Ravi,Female,35-44,Mumbai,Maharashtra,Loyal,2026-06-10
C00381,Manbir Bava,Male,45-54,Kochi,Kerala,Regular,2025-11-01
C00382,Girindra Pillay,Female,18-24,Mumbai,Maharashtra,Regular,2025-07-15
C00383,Fitan Khanna,Female,18-24,Chennai,Tamil Nadu,Loyal,2023-12-10
C00384,Jeevika Nayak,Male,25-34,Jaipur,Rajasthan,New,2026-01-11
C00385,Aarnav Tripathi,Male,45-54,Indore,Madhya Pradesh,Regular,2026-05-26
C00386,Pallavi Bawa,Male,18-24,Chennai,Tamil Nadu,Regular,2025-07-09
C00387,Dhriti Deep,Female,18-24,Bengaluru,Karnataka,Loyal,2023-10-23
C00388,Isha Banik,Female,18-24,Mumbai,Maharashtra,New,2024-02-18
C00389,Wriddhish Barman,Female,18-24,Kochi,Kerala,New,2026-07-01
C00390,Hritik Narasimhan,Male,55+,Indore,Madhya Pradesh,Regular,2023-09-17
C00391,Ekantika Badal,Female,45-54,Bengaluru,Karnataka,New,2024-04-14
C00392,Jasmit Batra,Male,55+,Ahmedabad,Gujarat,Regular,2025-04-02
C00393,Bhavani Doctor,Female,18-24,Madurai,Tamil Nadu,High Value,2024-12-14
C00394,Raksha Gara,Male,45-54,Patna,Bihar,Loyal,2024-07-04
C00395,Hritik Bhagat,Female,35-44,Coimbatore,Tamil Nadu,Regular,2025-04-10
C00396,Kamala Raju,Female,18-24,Chennai,Tamil Nadu,Regular,2024-05-04
C00397,Ekani Dhillon,Female,25-34,Trichy,Tamil Nadu,New,2026-03-28
C00398,Meghana Kota,Female,25-34,Patna,Bihar,Loyal,2023-12-05
C00399,Vasudha Randhawa,Female,25-34,Lucknow,Uttar Pradesh,Loyal,2026-04-26
C00400,Urvi Kothari,Female,18-24,Madurai,Tamil Nadu,Regular,2024-04-04
C00401,Omisha Nanda,Male,18-24,Coimbatore,Tamil Nadu,Regular,2025-09-24
C00402,David Kaur,Female,55+,Delhi,Delhi,Regular,2024-08-16
C00403,Faqid Sandhu,Male,35-44,Coimbatore,Tamil Nadu,Regular,2025-06-02
C00404,Laban Seshadri,Female,35-44,Coimbatore,Tamil Nadu,New,2024-07-25
C00405,Zehaan Dua,Female,45-54,Ahmedabad,Gujarat,Loyal,2024-09-14
C00406,Rajata Dada,Female,25-34,Kolkata,West Bengal,Regular,2026-07-10
C00407,Faqid Mitra,Female,55+,Indore,Madhya Pradesh,Regular,2025-09-12
C00408,Upma Mishra,Female,18-24,Madurai,Tamil Nadu,Regular,2025-11-20
C00409,Zansi Misra,Female,35-44,Mysuru,Karnataka,New,2024-08-30
C00410,Caleb Kaur,Female,35-44,Jaipur,Rajasthan,Regular,2024-07-04
C00411,Upasna Kapadia,Male,45-54,Kochi,Kerala,Regular,2026-04-05
C00412,Fariq Kunda,Female,55+,Coimbatore,Tamil Nadu,High Value,2025-09-05
C00413,Chandran Menon,Male,18-24,Pune,Maharashtra,Regular,2024-02-12
C00414,Ekani Setty,Female,55+,Kolkata,West Bengal,Loyal,2025-10-18
C00415,Mohammed Singh,Male,25-34,Mysuru,Karnataka,Loyal,2024-11-09
C00416,Bhavani Krishnan,Male,25-34,Lucknow,Uttar Pradesh,New,2024-07-10
C00417,Omisha Saxena,Female,45-54,Ahmedabad,Gujarat,Loyal,2025-10-15
C00418,Raghav Mammen,Male,45-54,Coimbatore,Tamil Nadu,Loyal,2024-07-02
C00419,Qabil Hegde,Female,18-24,Ahmedabad,Gujarat,Regular,2024-02-18
C00420,Tamanna Taneja,Female,45-54,Bhopal,Madhya Pradesh,Regular,2023-10-11
C00421,Waida Kapadia,Male,18-24,Pune,Maharashtra,New,2025-12-07
C00422,Aarnav Sahni,Female,55+,Mysuru,Karnataka,Regular,2024-01-14
C00423,Yahvi Srivastava,Male,35-44,Patna,Bihar,Loyal,2025-12-26
C00424,Sara Gade,Male,55+,Lucknow,Uttar Pradesh,Regular,2023-12-31
C00425,Raagini Dua,Male,18-24,Indore,Madhya Pradesh,New,2024-01-03
C00426,Mohammed Madan,Female,25-34,Madurai,Tamil Nadu,Loyal,2026-01-10
C00427,Ati Srivastava,Male,35-44,Lucknow,Uttar Pradesh,Regular,2025-03-06
C00428,Daniel Bhasin,Female,35-44,Madurai,Tamil Nadu,Loyal,2026-01-04
C00429,Rushil Shanker,Female,55+,Mysuru,Karnataka,Regular,2024-01-02
C00430,Amruta Patel,Male,25-34,Hyderabad,Telangana,Loyal,2024-08-13
C00431,Vritti Srivastava,Female,55+,Chennai,Tamil Nadu,Regular,2025-10-07
C00432,Andrew Rama,Male,55+,Lucknow,Uttar Pradesh,Loyal,2025-08-11
C00433,Azaan Hari,Female,45-54,Madurai,Tamil Nadu,High Value,2026-02-23
C00434,Ranbir Edwin,Female,45-54,Indore,Madhya Pradesh,Loyal,2025-06-08
C00435,Chasmum Keer,Male,35-44,Madurai,Tamil Nadu,Regular,2026-02-15
C00436,Alka Ahluwalia,Female,55+,Lucknow,Uttar Pradesh,Regular,2025-06-14
C00437,Shivansh Gupta,Male,25-34,Patna,Bihar,Regular,2023-10-30
C00438,Xiti Kibe,Male,55+,Coimbatore,Tamil Nadu,New,2024-08-05
C00439,Zaid Panchal,Male,35-44,Mysuru,Karnataka,Loyal,2024-08-26
C00440,Meghana Ramakrishnan,Female,55+,Mumbai,Maharashtra,Loyal,2025-07-05
C00441,Amara Gade,Female,25-34,Madurai,Tamil Nadu,Regular,2023-09-14
C00442,Hiral Shere,Female,25-34,Patna,Bihar,Regular,2024-03-21
C00443,Teerth Narasimhan,Male,55+,Visakhapatnam,Andhra Pradesh,Regular,2025-03-03
C00444,Max Deep,Male,25-34,Bhubaneswar,Odisha,Regular,2024-06-20
C00445,Jatin Basak,Female,55+,Visakhapatnam,Andhra Pradesh,New,2024-12-07
C00446,Ishita Puri,Male,18-24,Chennai,Tamil Nadu,Loyal,2023-11-06
C00447,Gabriel Upadhyay,Female,25-34,Bhubaneswar,Odisha,Loyal,2025-11-09
C00448,Yahvi Kibe,Male,45-54,Kochi,Kerala,Loyal,2025-09-26
C00449,Warda Ganesh,Female,35-44,Patna,Bihar,Regular,2024-07-18
C00450,Veda Walia,Female,45-54,Kolkata,West Bengal,New,2024-08-31
C00451,Sachi Sane,Male,45-54,Coimbatore,Tamil Nadu,Regular,2023-09-25
C00452,Tanay Rajan,Male,35-44,Lucknow,Uttar Pradesh,Regular,2023-11-26
C00453,Jyoti Saraf,Female,35-44,Jaipur,Rajasthan,High Value,2025-12-02
C00454,Ganga Ahluwalia,Female,55+,Bengaluru,Karnataka,Regular,2023-11-16
C00455,Jagdish Vora,Male,45-54,Jaipur,Rajasthan,New,2024-08-30
C00456,Meera Batra,Male,25-34,Lucknow,Uttar Pradesh,New,2024-01-17
C00457,Qushi Anand,Female,55+,Delhi,Delhi,Regular,2025-02-27
C00458,Rajeshri Bhatti,Female,55+,Mysuru,Karnataka,Loyal,2025-09-19
C00459,Mahika Sarna,Male,45-54,Hyderabad,Telangana,High Value,2025-07-29
C00460,Ucchal Pradhan,Female,35-44,Lucknow,Uttar Pradesh,Regular,2025-11-05
C00461,Dhriti Sodhi,Female,55+,Madurai,Tamil Nadu,Regular,2023-11-28
C00462,Divya Ghose,Male,55+,Mumbai,Maharashtra,Regular,2025-08-17
C00463,Damyanti Shan,Female,45-54,Coimbatore,Tamil Nadu,Regular,2024-05-01
C00464,Anay Chad,Female,55+,Indore,Madhya Pradesh,New,2025-05-31
C00465,Yoshita Dhaliwal,Female,25-34,Trichy,Tamil Nadu,Loyal,2025-03-13
C00466,Bhavini Kala,Female,35-44,Ahmedabad,Gujarat,New,2025-06-12
C00467,Gayathri Pal,Male,35-44,Coimbatore,Tamil Nadu,Regular,2024-08-13
C00468,Ishaan Soni,Female,55+,Madurai,Tamil Nadu,Regular,2024-07-03
C00469,Warda Vasa,Female,55+,Patna,Bihar,Regular,2024-02-04
C00470,Chakradev Minhas, MALE ,18-24,Trichy,Tamil Nadu,Regular,2024-01-07
C00471,Mugdha Sampath,Female,25-34,Jaipur,Rajasthan,New,2024-12-26
C00472,Xalak Peri,Female,55+,Bhopal,Madhya Pradesh,New,2024-08-15
C00473,Darpan Bajwa,Male,35-44,Coimbatore,Tamil Nadu,Loyal,2024-11-01
C00474,Yasti Tata,Female,25-34,Bhopal,Madhya Pradesh,Regular,2026-05-28
C00475,Bimala Tailor,Male,35-44,Bhopal,Madhya Pradesh,Loyal,2026-03-19
C00476,Vamakshi Pathak,Male,45-54,Jaipur,Rajasthan,High Value,2024-10-02
C00477,Oeshi Ramanathan,Female,55+,Delhi,Delhi,Loyal,2024-05-03
C00478,Ishanvi Sekhon,Female,55+,Patna,Bihar,Regular,2025-02-23
C00479,Geetika Naik,Female,35-44,Chennai,Tamil Nadu,Regular,2026-06-13
C00480,Jeremiah Krishnamurthy,Female,18-24,Kochi,Kerala,Regular,2025-04-23
C00481,Kala Buch,Male,18-24,Pune,Maharashtra,Regular,2026-06-15
C00482,Sanya Tata,Female,25-34,Mysuru,Karnataka,Loyal,2024-01-03
C00483,Baghyawati Natarajan,Male,55+,Mumbai,Maharashtra,Loyal,2026-01-06
C00484,Avni Ganesan,Male,18-24,Trichy,Tamil Nadu,Regular,2026-04-29
C00485,Ranbir Naik,Male,45-54,Kochi,Kerala,Regular,2025-12-13
C00486,Damyanti Atwal,Female,18-24,Kochi,Kerala,Loyal,2025-04-11
C00487,Ayaan Chadha,Male,55+,Bhopal,Madhya Pradesh,Regular,2025-07-29
C00488,Harini Bala,Female,35-44,Indore,Madhya Pradesh,High Value,2024-06-20
C00489,Zehaan Mittal,Female,55+,Lucknow,Uttar Pradesh,Regular,2024-09-20
C00490,Oscar Ray,Female,25-34,Pune,Maharashtra,High Value,2024-06-07
C00491,Lajita Borde,Female,25-34,Pune,Maharashtra,Loyal,2024-01-25
C00492,Niharika Sarraf,Female,25-34,Delhi,Delhi,Regular,2024-12-01
C00493,Ryan Kata,Female,45-54,Indore,Madhya Pradesh,Regular,2025-02-12
C00494,Timothy Dave,Female,18-24,Pune,Maharashtra,Regular,2026-04-03
C00495,William Madan,Female,45-54,Patna,Bihar,Loyal,2024-08-30
C00496,Yachana Sangha,Female,18-24,Bengaluru,Karnataka,Regular,2024-12-27
C00497,Sara Narayanan,Female,45-54,Madurai,Tamil Nadu,Regular,2024-05-19
C00498,Daksha Babu,Male,25-34,Indore,Madhya Pradesh,Loyal,2025-12-07
C00499,Manbir Dada,Female,25-34,Pune,Maharashtra,New,2025-11-22
C00500,Krish Dugal,Male,25-34,Bhubaneswar,Odisha,New,2024-06-29
C00501,Pranav Rana,Male,25-34,Bhopal,Madhya Pradesh,New,2023-12-20
C00502,Charles Samra,Female,45-54,Kochi,Kerala,New,2025-04-19
C00503,Unnati Kuruvilla,Male,55+,Bengaluru,Karnataka,High Value,2025-06-23
C00504,Aadi Dua,Female,45-54,Mysuru,Karnataka,Regular,2023-09-25
C00505,Mohini Kant,Female,35-44,Hyderabad,Telangana,Regular,2026-05-18
C00506,Meghana Thakur,Male,55+,Coimbatore,Tamil Nadu,Regular,2025-08-27
C00507,Henry Chaudry,Male,45-54,Coimbatore,Tamil Nadu,Loyal,2024-12-09
C00508,Hemangini Dayal,Male,45-54,Mysuru,Karnataka,Loyal,2025-09-26
C00509,Janani Ahuja,Female,18-24,Mysuru,Karnataka,New,2025-01-19
C00510,Ekaja Shroff,Male,35-44,Bhubaneswar,Odisha,Regular,2026-07-01
C00511,Ishani Gour,Female,25-34,Patna,Bihar,Loyal,2023-12-22
C00512,Maanav Contractor,Female,25-34,Lucknow,Uttar Pradesh,Loyal,2023-12-15
C00513,Ranveer Toor,Male,45-54,Jaipur,Rajasthan,Regular,2025-07-16
C00514,Pooja Rao,Male,35-44,Mysuru,Karnataka,Loyal,2025-01-09
C00515,Jagdish Kothari,Male,25-34,Bhubaneswar,Odisha,Regular,2025-03-27
C00516,Upasna Nori,Female,55+,Kolkata,West Bengal,Regular,2025-06-20
C00517,Bhavini Kalita,Male,25-34,Kolkata,West Bengal,High Value,2024-11-12
C00518,Dayamai Sen,Female,25-34,Indore,Madhya Pradesh,New,2025-10-21
C00519,Radha Sama,Male,45-54,Kolkata,West Bengal,Loyal,2023-12-22
C00520,Pavani Manne,Female,55+,Jaipur,Rajasthan,Loyal,2024-08-27
C00521,Agastya Bath,Female,35-44,Chennai,Tamil Nadu,Regular,2025-09-13
C00522,Azaan Gulati,Male,45-54,Coimbatore,Tamil Nadu,Regular,2025-10-02
C00523,Idika Reddy,Female,18-24,Kolkata,West Bengal,Regular,2026-03-14
C00524,Geetika Arora,Female,55+,Delhi,Delhi,Regular,2024-03-18
C00525,Max Khurana,Female,25-34,Bengaluru,Karnataka,Regular,2023-10-26
C00526,Warda Kothari,Female,45-54,Visakhapatnam,Andhra Pradesh,Loyal,2025-07-06
C00527,Theodore Chahal,Male,25-34,Indore,Madhya Pradesh,Regular,2024-02-15
C00528,Jagvi Madan,Male,55+,Visakhapatnam,Andhra Pradesh,Regular,2024-12-30
C00529,Anya Khosla,Male,55+,Ahmedabad,Gujarat,New,2024-05-20
C00530,Imaran Sandal,Male,55+,Patna,Bihar,Regular,2025-10-24
C00531,Urvashi Gera,Female,55+,Mysuru,Karnataka,Regular,2023-08-12
C00532,Sathvik Vohra,Female,18-24,Hyderabad,Telangana,Loyal,2026-04-24
C00533,Oeshi Bhatnagar,Male,45-54,Lucknow,Uttar Pradesh,New,2025-09-21
C00534,Sudiksha Nair,Female,55+,Kochi,Kerala,New,2024-06-10
C00535,Samarth Wadhwa,Female,18-24,Lucknow,Uttar Pradesh,Regular,2026-01-23
C00536,Omaja Chopra,Male,55+,Chennai,Tamil Nadu,New,2025-10-14
C00537,Azaan Majumdar,Female,18-24,Kochi,Kerala,Regular,2023-11-09
C00538,Avni Chaudhary,Male,45-54,Coimbatore,Tamil Nadu,New,2024-04-08
C00539,Darsh Tella,Male,25-34,Kochi,Kerala,Loyal,2023-12-20
C00540,Ikshita Sha,Female,45-54,Kochi,Kerala,Regular,2025-09-25
C00541,Rajata Vyas,Female,18-24,Kolkata,West Bengal,Regular,2024-07-17
C00542,Gagan Misra,Male,35-44,Patna,Bihar,New,2026-01-23
C00543,Ekani Gill,Female,55+,Patna,Bihar,New,2024-01-20
C00544,Sanaya Goda,Male,18-24,Mumbai,Maharashtra,High Value,2024-07-06
C00545,Meera Seth,Female,55+,Lucknow,Uttar Pradesh,Regular,2026-02-15
C00546,Rayaan Nagy,Male,45-54,Mumbai,Maharashtra,Regular,2024-10-30
C00547,Hemangini Kaur,Male,18-24,Pune,Maharashtra,New,2026-04-18
C00548,Bhavani Grewal,Male,25-34,Kochi,Kerala,Regular,2026-05-15
C00549,Anya Halder,Male,45-54,Trichy,Tamil Nadu,Regular,2024-02-06
C00550,Banjeet Prasad,Male,18-24,Coimbatore,Tamil Nadu,Regular,2025-10-09
C00551,Umang Shan,Male,18-24,Mumbai,Maharashtra,New,2023-08-16
C00552,Onkar Gara,Male,55+,Delhi,Delhi,Regular,2024-03-23
C00553,Ekavir Shan,Female,25-34,Visakhapatnam,Andhra Pradesh,Regular,2024-05-26
C00554,Priya Baria,Male,45-54,Bengaluru,Karnataka,Regular,2025-10-16
C00555,Udyati Nagy,Male,45-54,Coimbatore,Tamil Nadu,Regular,2025-06-29
C00556,Yahvi Nagy,Female,45-54,Coimbatore,Tamil Nadu,Loyal,2025-04-16
C00557,Chaman Srinivasan,Female,45-54,Jaipur,Rajasthan,New,2026-05-11
C00558,Wriddhish Bhat,Male,55+,Kolkata,West Bengal,Regular,2024-08-24
C00559,Qabil Srinivas,Female,25-34,Mumbai,Maharashtra,Loyal,2024-02-12
C00560,Nathan Kaur,Female,45-54,Coimbatore,Tamil Nadu,Regular,2024-10-26
C00561,Charvi Agrawal,Female,25-34,Bengaluru,Karnataka,Regular,2025-10-31
C00562,Peter Borah,Male,45-54,Jaipur,Rajasthan,Loyal,2023-10-19
C00563,Manthan Patil,Male,18-24,Madurai,Tamil Nadu,Regular,2023-10-02
C00564,Jagrati Datta,Male,18-24,Visakhapatnam,Andhra Pradesh,New,2026-06-18
C00565,Irya Bakshi,Male,45-54,Bhubaneswar,Odisha,Regular,2024-12-18
C00566,Patrick Divan,Female,18-24,Jaipur,Rajasthan,Regular,2025-04-20
C00567,Noah Jani,Male,45-54,Hyderabad,Telangana,Loyal,2024-09-04
C00568,Girish Kibe,Male,45-54,Visakhapatnam,Andhra Pradesh,Loyal,2023-11-25
C00569,Vihaan Oommen,Female,35-44,Patna,Bihar,Regular,2023-12-17
C00570,Zarna Majumdar,Female,35-44,Patna,Bihar,Regular,2024-07-08
C00571,Caleb Mann,Female,45-54,Bhopal,Madhya Pradesh,New,2025-09-23
C00572,Widisha Chad,Female,25-34,Indore,Madhya Pradesh,Regular,2025-12-17
C00573,Ijaya Subramanian,Male,55+,Kochi,Kerala,Loyal,2024-10-20
C00574,George Varghese,Male,35-44,Bengaluru,Karnataka,Regular,2026-06-08
C00575,Nachiket Goswami,Female,35-44,Bhubaneswar,Odisha,New,2024-08-03
C00576,Tanay Venkatesh,Male,45-54,Jaipur,Rajasthan,Regular,2023-11-28
C00577,Maya Misra,Female,55+,Mumbai,Maharashtra,Regular,2024-09-19
C00578,Ucchal Sood,Female,45-54,Jaipur,Rajasthan,High Value,2026-04-07
C00579,Charan Kota,Female,25-34,Indore,Madhya Pradesh,Loyal,2023-12-24
C00580,Rachita Bora,Male,25-34,Ahmedabad,Gujarat,Loyal,2025-01-18
C00581,Ekavir Chokshi,Male,55+,Indore,Madhya Pradesh,High Value,2024-01-10
C00582,Jeet Rao,Male,18-24,Coimbatore,Tamil Nadu,Loyal,2024-07-31
C00583,Arunima Sabharwal,Male,45-54,Coimbatore,Tamil Nadu,New,2023-12-04
C00584,Yatin Golla,Male,25-34,Mumbai,Maharashtra,New,2024-02-01
C00585,Shravya Som,Female,35-44,Bhopal,Madhya Pradesh,New,2026-07-01
C00586,Utkarsh Varghese,Female,45-54,Visakhapatnam,Andhra Pradesh,New,2025-09-21
C00587,Chaaya Basu,Female,18-24,Patna,Bihar,New,2024-01-26
C00588,Zaid Khanna,Female,18-24,Pune,Maharashtra,Regular,2026-06-20
C00589,Ekansh Bhargava,Male,18-24,Kochi,Kerala,Loyal,2025-12-28
C00590,Omisha Seth,Male,25-34,Bhopal,Madhya Pradesh,New,2026-02-25
C00591,Harshil Vala,Female,35-44,Bhopal,Madhya Pradesh,Regular,2023-08-31
C00592,Aarini Pandit,Male,35-44,Kolkata,West Bengal,High Value,2024-08-09
C00593,Sudiksha Nagi,Male,25-34,Lucknow,Uttar Pradesh,Regular,2024-02-26
C00594,Gaurika Nair,Male,18-24,Madurai,Tamil Nadu,Regular,2024-03-13
C00595,Yashawini Lata,Female,18-24,Kolkata,West Bengal,Regular,2024-04-22
C00596,Vasatika Bansal,Male,45-54,Mysuru,Karnataka,Loyal,2026-03-21
C00597,Pratyush Tank,Male,55+,Jaipur,Rajasthan,Loyal,2025-11-20
C00598,Kala Thakur,Male,55+,Mumbai,Maharashtra,Regular,2026-02-23
C00599,Ijaya Oommen,Male,35-44,Coimbatore,Tamil Nadu,Loyal,2023-11-30
C00600,Chandran Balasubramanian,Male,25-34,Bhubaneswar,Odisha,Loyal,2025-01-02
C00601,Ekansh Manda,Male,25-34,Jaipur,Rajasthan,Regular,2025-06-17
C00602,Praneel Kalla,Male,35-44,Kolkata,West Bengal,New,2024-04-18
C00603,Hema Bir,Female,55+,Mumbai,Maharashtra,Regular,2023-09-14
C00604,Nisha Rajagopal,Male,55+,Bengaluru,Karnataka,Loyal,2026-06-17
C00605,Dayamai Barman,Male,18-24,Ahmedabad,Gujarat,Regular,2024-09-22
C00606,Kevin Kakar,Female,55+,Madurai,Tamil Nadu,Loyal,2024-05-21
C00607,Megha Gour,Female,35-44,Visakhapatnam,Andhra Pradesh,New,2023-08-27
C00608,Jeremiah Mody,Female,45-54,Pune,Maharashtra,Regular,2025-07-18
C00609,Ayaan Kant,Female,45-54,Patna,Bihar,New,2024-01-02
C00610,Girindra Misra,Female,18-24,Bhubaneswar,Odisha,Loyal,2024-08-23
C00611,Girik Bhatti,Male,18-24,Delhi,Delhi,New,2025-02-04
C00612,Omya Mitra,Female,25-34,Bengaluru,Karnataka,Loyal,2026-02-19
C00613,Jackson Khatri,Female,18-24,Jaipur,Rajasthan,New,2025-03-17
C00614,Aayush Nagy,Female,35-44,Delhi,Delhi,Loyal,2025-09-24
C00615,Saanvi Mander,Male,18-24,Trichy,Tamil Nadu,New,2025-02-24
C00616,Ekbal Khanna,Female,18-24,Lucknow,Uttar Pradesh,New,2025-06-13
C00617,Upkaar Kalita,Male,55+,Ahmedabad,Gujarat,Regular,2024-01-28
C00618,Shivansh Pandey,Female,18-24,Jaipur,Rajasthan,Regular,2025-11-12
C00619,Adya Sami,Male,55+,Kolkata,West Bengal,Loyal,2024-09-30
C00620,Azad Tella,Male,45-54,Mumbai,Maharashtra,New,2025-12-10
C00621,Arya Dyal,Female,35-44,Pune,Maharashtra,Regular,2024-05-09
C00622,Ekani Kaul,Male,45-54,Madurai,Tamil Nadu,Regular,2025-02-05
C00623,Ikbal Apte,Female,18-24,Delhi,Delhi,Regular,2024-01-19
C00624,Chasmum Badal,Female,55+,Mumbai,Maharashtra,Regular,2025-08-02
C00625,Vivaan Atwal,Male,25-34,Lucknow,Uttar Pradesh,Regular,2025-10-13
C00626,George Tiwari,Female,55+,Kolkata,West Bengal,Regular,2024-04-17
C00627,Eesha Deshpande,Female,35-44,Jaipur,Rajasthan,Regular,2025-01-17
C00628,Udyati Kaul,Male,35-44,Visakhapatnam,Andhra Pradesh,Regular,2026-05-04
C00629,Frederick Ravel,Female,35-44,Hyderabad,Telangana,New,2024-01-17
C00630,Abdul Barad,Female,35-44,Kolkata,West Bengal,Loyal,2024-05-18
C00631,Oni Parsa,Male,35-44,Indore,Madhya Pradesh,Regular,2024-12-09
C00632,Maya Sha,Female,18-24,Kolkata,West Bengal,Loyal,2023-12-13
C00633,Yutika Bera,Male,55+,Hyderabad,Telangana,New,2025-01-01
C00634,Bina Gala,Male,45-54,Lucknow,Uttar Pradesh,Loyal,2025-12-20
